gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,tenure_group,TenureMonthlyRatio,AvgRevenuePerMonth,TotalServices,HighRiskCustomer,Gender_Label,Contract_Label,Internet_Service_Label,Payment_Method_Label,Churn_Status,Tenure_Group
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0,59.36470588235294,3,0.5318291700241741,59.36470588235294,0,0,Male,Two year,DSL,Mailed check,Stayed,2-4 Years
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,19.8625,1,0.0980392156862745,19.8625,0,0,Male,Month-to-month,DSL,Electronic check,Churned,0-6 Months (High Risk)
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0,77.92285714285715,3,0.4200123533045089,77.92285714285715,0,0,Female,One year,DSL,Bank transfer,Stayed,2-4 Years
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0,17.576666666666664,2,0.6763285024154589,17.576666666666664,0,0,Female,Two year,No Internet,Mailed check,Stayed,1-2 Years
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0,19.67142857142857,2,0.6103286384976525,19.67142857142857,0,0,Female,Month-to-month,No Internet,Mailed check,Stayed,1-2 Years
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1,59.92872340425532,3,0.7553366174055829,59.92872340425532,0,0,Male,One year,DSL,Bank transfer,Churned,2-4 Years
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,22.4375,2,0.9072978303747534,22.4375,0,0,Male,One year,No Internet,Mailed check,Stayed,1-2 Years
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0,19.76875,3,2.265060240963856,19.76875,0,0,Female,Two year,No Internet,Mailed check,Stayed,2-4 Years
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0,47.04444444444445,2,0.3313840155945419,47.04444444444445,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,1-2 Years
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1,95.67,4,0.5072463768115942,95.67,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,4+ Years
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0,49.9575,4,1.151219512195122,49.9575,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,4+ Years
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0,84.24857142857142,4,0.7990735379270412,84.24857142857142,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1,39.21666666666667,1,0.2582159624413145,39.21666666666667,0,0,Male,One year,DSL,Electronic check,Churned,6-12 Months
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0,47.68181818181818,1,0.1899335232668566,47.68181818181818,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,6-12 Months
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0,20.74230769230769,1,0.48,20.74230769230769,0,0,Male,Two year,No Internet,Bank transfer,Stayed,6-12 Months
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,103.04347826086956,3,0.4418262150220913,103.04347826086956,0,0,Male,Month-to-month,Fiber optic,Credit card,Churned,2-4 Years
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0,58.5375,3,0.6409202958093673,58.5375,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,2-4 Years
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0,24.856250000000003,4,2.684310018903592,24.856250000000003,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0,22.58888888888889,4,2.85140562248996,22.58888888888889,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0,23.538235294117644,3,1.312127236580517,23.538235294117644,0,0,Female,One year,No Internet,Credit card,Stayed,2-4 Years
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0,74.42426470588236,4,0.8735332464146023,74.42426470588236,0,0,Male,Month-to-month,Fiber optic,Mailed check,Stayed,4+ Years
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1,38.126315789473686,3,0.8980582524271844,38.126315789473686,0,0,Male,Month-to-month,DSL,Bank transfer,Churned,2-4 Years
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1,85.09700000000001,4,0.5730994152046783,85.09700000000001,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,4+ Years
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0,46.66,1,0.1735776277724204,46.66,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,6-12 Months
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0,87.31698113207547,4,0.5615550755939526,87.31698113207547,0,0,Male,Two year,Fiber optic,Credit card,Stayed,4+ Years
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0,96.31830985915494,4,0.7007007007007007,96.31830985915494,0,0,Female,One year,Fiber optic,Electronic check,Stayed,4+ Years
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0,42.5,1,0.0116279069767441,42.5,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1,73.45666666666666,2,0.1751094434021263,73.45666666666666,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0,22.15,1,0.0220750551876379,22.15,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1,10.1,1,0.0471698113207547,10.1,0,0,Male,Month-to-month,No Internet,Mailed check,Churned,0-6 Months (High Risk)
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0,81.0867924528302,4,0.6403940886699507,81.0867924528302,0,0,Female,One year,Fiber optic,Mailed check,Stayed,4+ Years
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0,59.15714285714286,1,0.0969305331179321,59.15714285714286,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0,32.075,1,0.1988636363636363,32.075,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,6-12 Months
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1,82.69479166666666,3,0.5452436194895591,82.69479166666666,0,0,Female,Month-to-month,Fiber optic,Bank transfer,Churned,2-4 Years
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0,84.22592592592592,3,0.2949517867271696,84.22592592592592,0,0,Female,One year,Fiber optic,Credit card,Stayed,2-4 Years
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0,49.87692307692308,3,0.4520795660036166,49.87692307692308,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,2-4 Years
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0,18.12642857142857,4,3.432835820895522,18.12642857142857,0,0,Male,Two year,No Internet,Mailed check,Stayed,4+ Years
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0,112.22739726027396,4,0.6329670329670329,112.22739726027396,0,0,Female,Two year,Fiber optic,Credit card,Stayed,4+ Years
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0,11.85,1,0.1909307875894988,11.85,0,0,Male,Month-to-month,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0,19.13083333333333,4,2.8780487804878048,19.13083333333333,0,0,Male,Two year,No Internet,Mailed check,Stayed,4+ Years
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0,64.14044117647059,4,1.0067618332081143,64.14044117647059,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0,74.3,3,0.3258145363408521,74.3,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,2-4 Years
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0,74.24821428571428,3,0.3409090909090909,74.24821428571428,0,0,Female,One year,DSL,Mailed check,Stayed,2-4 Years
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0,104.2431506849315,4,0.6776470588235294,104.2431506849315,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0,69.57857142857144,1,0.0664819944598338,69.57857142857144,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0,19.340476190476192,4,2.863741339491917,19.340476190476192,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0,67.43809523809524,2,0.2869440459110473,67.43809523809524,0,0,Male,One year,DSL,Electronic check,Stayed,1-2 Years
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0,69.04285714285714,1,0.0753295668549905,69.04285714285714,0,0,Male,Month-to-month,DSL,Credit card,Stayed,0-6 Months (High Risk)
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0,23.74230769230769,4,1.980582524271845,23.74230769230769,0,0,Male,Two year,No Internet,Mailed check,Stayed,4+ Years
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0,21.154838709677417,4,2.9397590361445785,21.154838709677417,0,0,Female,Two year,No Internet,Credit card,Stayed,4+ Years
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0,89.17936507936508,4,0.6881243063263042,89.17936507936508,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,4+ Years
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0,84.72808219178081,4,0.8401400233372228,84.72808219178081,0,0,Female,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,1,88.41785714285713,2,0.1313131313131313,88.41785714285713,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1,83.01666666666667,1,0.0523834468308014,83.01666666666667,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1,73.6125,1,0.0283018867924528,73.6125,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1,88.20555555555556,3,0.2741170268845546,88.20555555555556,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0,56.31071428571429,2,0.2134646962233169,56.31071428571429,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,1-2 Years
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0,19.394871794871797,3,1.8138424821002388,19.394871794871797,0,0,Female,Two year,No Internet,Mailed check,Stayed,2-4 Years
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1,68.15555555555555,1,0.0941176470588235,68.15555555555555,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,6-12 Months
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0,103.57714285714285,3,0.3093721565059144,103.57714285714285,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,2-4 Years
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0,28.96578947368421,2,0.5202312138728323,28.96578947368421,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,1-2 Years
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0,84.10175438596491,4,0.6447898675877951,84.10175438596491,0,0,Male,One year,Fiber optic,Mailed check,Stayed,4+ Years
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0,34.24864864864865,3,1.00418410041841,34.24864864864865,0,0,Female,Month-to-month,DSL,Bank transfer,Stayed,2-4 Years
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1,44.22,1,0.1809045226130653,44.22,0,0,Female,Month-to-month,DSL,Electronic check,Churned,6-12 Months
1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1,42.425,1,0.011648223645894,42.425,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1,50.37307692307692,1,0.2081526452732003,50.37307692307692,0,0,Male,Month-to-month,DSL,Mailed check,Churned,6-12 Months
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0,95.99051724137932,4,0.5919003115264798,95.99051724137932,0,0,Female,Month-to-month,Fiber optic,Credit card,Stayed,4+ Years
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1,73.50116279069768,3,0.5607476635514018,73.50116279069768,0,0,Female,One year,DSL,Credit card,Churned,2-4 Years
0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1,21.773529411764702,3,1.2941176470588236,21.773529411764702,0,0,Female,Two year,No Internet,Mailed check,Churned,2-4 Years
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0,80.36901408450704,4,0.8177570093457944,80.36901408450704,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0,44.71521739130435,4,1.4798694232861804,44.71521739130435,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,4+ Years
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0,12.35,1,0.0389105058365758,12.35,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,0-6 Months (High Risk)
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0,93.19473684210529,3,0.3652517275419546,93.19473684210529,0,0,Female,Month-to-month,Fiber optic,Credit card,Stayed,2-4 Years
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0,16.84,1,0.1512287334593572,16.84,0,0,Female,Month-to-month,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0,25.35,1,0.0193423597678916,25.35,0,0,Male,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0,55.50238095238095,2,0.3571428571428571,55.50238095238095,0,0,Male,Month-to-month,DSL,Credit card,Stayed,1-2 Years
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0,66.51164383561644,4,1.037463976945245,66.51164383561644,0,0,Male,Two year,DSL,Bank transfer,Stayed,4+ Years
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1,87.715625,3,0.341034103410341,87.715625,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1,74.8763157894737,2,0.2262727844123193,74.8763157894737,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0,50.67916666666667,1,0.1962533452274754,50.67916666666667,0,0,Male,Month-to-month,DSL,Bank transfer,Stayed,6-12 Months
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0,18.863235294117647,3,1.5865384615384617,18.863235294117647,0,0,Female,Two year,No Internet,Credit card,Stayed,2-4 Years
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0,78.71666666666665,4,0.7255705090696314,78.71666666666665,0,0,Female,One year,Fiber optic,Electronic check,Stayed,4+ Years
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0,17.95,1,0.02710027100271,17.95,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0,77.7235294117647,2,0.1957186544342507,77.7235294117647,0,0,Male,Month-to-month,Fiber optic,Bank transfer,Stayed,1-2 Years
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0,72.33695652173913,2,0.2762084118016321,72.33695652173913,0,0,Male,One year,DSL,Mailed check,Stayed,1-2 Years
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0,60.483,4,0.7808764940239044,60.483,0,0,Female,Month-to-month,DSL,Bank transfer,Stayed,4+ Years
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0,59.148648648648646,3,0.5564142194744977,59.148648648648646,0,0,Male,One year,DSL,Credit card,Stayed,2-4 Years
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1,96.23372093023256,3,0.4181184668989547,96.23372093023256,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1,20.5,1,0.1526717557251908,20.5,0,0,Male,Month-to-month,DSL,Bank transfer,Churned,0-6 Months (High Risk)
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,1,67.12692307692308,1,0.1598934043970686,67.12692307692308,0,0,Female,One year,DSL,Mailed check,Churned,6-12 Months
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0,85.1328125,3,0.3498871331828442,85.1328125,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,2-4 Years
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0,68.875,1,0.0554631170271769,68.875,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,0,20.51044776119403,4,3.142857142857143,20.51044776119403,0,0,Male,Two year,No Internet,Credit card,Stayed,4+ Years
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,1,47.31875,2,0.2678571428571428,47.31875,0,0,Female,Month-to-month,DSL,Credit card,Churned,1-2 Years
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65,0,102.96384615384616,4,0.6072106261859582,102.96384615384616,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5,0,19.863636363636363,1,0.4750593824228028,19.863636363636363,0,0,Male,Month-to-month,No Internet,Credit card,Stayed,6-12 Months
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1,76.1,1,0.0771349862258953,76.1,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,6-12 Months
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0,33.49166666666667,3,0.821529745042493,33.49166666666667,0,0,Male,Month-to-month,DSL,Electronic check,Stayed,2-4 Years
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0,19.406896551724135,4,2.632794457274827,19.406896551724135,0,0,Male,Two year,No Internet,Bank transfer,Stayed,4+ Years
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3847.6,0,81.86382978723404,3,0.5395894428152492,81.86382978723404,0,0,Female,Month-to-month,Fiber optic,Mailed check,Stayed,2-4 Years
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0,18.11111111111111,4,2.566585956416465,18.11111111111111,0,0,Male,Two year,No Internet,Bank transfer,Stayed,4+ Years
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,1387.35,0,77.07499999999999,2,0.2102659245516388,77.07499999999999,0,0,Female,One year,DSL,Credit card,Stayed,1-2 Years
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05,0,19.129487179487175,3,1.7924528301886793,19.129487179487175,0,0,Female,Two year,No Internet,Mailed check,Stayed,2-4 Years
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,304.6,0,19.0375,2,0.7211538461538461,19.0375,0,0,Male,One year,No Internet,Mailed check,Stayed,1-2 Years
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85,0,47.77608695652174,2,0.4284323271665043,47.77608695652174,0,0,Female,Month-to-month,DSL,Electronic check,Stayed,1-2 Years
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,1,75.94666666666667,2,0.1625072547881601,75.94666666666667,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0,75.32672413793104,4,0.7539682539682541,75.32672413793104,0,0,Female,One year,DSL,Bank transfer,Stayed,4+ Years
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0,68.97500000000001,1,0.1372426699937617,68.97500000000001,0,0,Male,Month-to-month,Fiber optic,Credit card,Stayed,6-12 Months
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,20.35,0,10.175,1,0.0468384074941451,10.175,0,0,Female,Two year,No Internet,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0,20.157692307692308,1,0.5442176870748299,20.157692307692308,0,0,Male,Two year,No Internet,Bank transfer,Stayed,6-12 Months
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,1,69.8875,1,0.0313807531380753,69.8875,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,0,94.93243243243244,3,0.3761755485893416,94.93243243243244,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,2-4 Years
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1,87.25,2,0.1679790026246719,87.25,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,1-2 Years
1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,1,70.51287878787879,4,0.8849557522123893,70.51287878787879,0,0,Male,One year,DSL,Credit card,Churned,4+ Years
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0,50.583333333333336,1,0.0263331138907175,50.583333333333336,0,0,Male,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,1,102.34302325581396,3,0.3954802259887005,102.34302325581396,0,0,Female,Month-to-month,Fiber optic,Electronic check,Churned,2-4 Years
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0,110.04246575342466,4,0.6374501992031872,110.04246575342466,0,0,Male,Two year,Fiber optic,Bank transfer,Stayed,4+ Years
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0,19.899206349206352,4,2.9736211031175057,19.899206349206352,0,0,Male,Two year,No Internet,Bank transfer,Stayed,4+ Years
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,552.65,0,78.95,1,0.0661157024793388,78.95,0,0,Female,Month-to-month,Fiber optic,Electronic check,Stayed,0-6 Months (High Risk)
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,1036.0,0,21.142857142857142,3,2.2802850356294537,21.142857142857142,0,0,Male,Two year,No Internet,Mailed check,Stayed,2-4 Years
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5,0,111.81944444444444,3,0.3183265120509322,111.81944444444444,0,0,Male,Two year,Fiber optic,Electronic check,Stayed,2-4 Years
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,928.4,0,17.516981132075472,4,2.5181598062954,17.516981132075472,0,0,Male,One year,No Internet,Credit card,Stayed,4+ Years
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0,12.45,1,0.0386100386100386,12.45,0,0,Female,Month-to-month,DSL,Mailed check,Stayed,0-6 Months (High Risk)
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1,65.75,1,0.071556350626118,65.75,0,0,Male,Month-to-month,Fiber optic,Electronic check,Churned,0-6 Months (High Risk)
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0,90.36319444444445,4,0.7537154989384288,90.36319444444445,0,0,Female,Two year,DSL,Credit card,Stayed,4+ Years
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5598.3,0,82.32794117647059,4,0.7808857808857809,82.32794117647059,0,0,Female,One year,Fiber optic,Bank transfer,Stayed,4+ Years
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0,71.71393442622951,4,0.8247422680412371,71.71393442622951,0,0,Male,One year,DSL,Electronic check,Stayed,4+ Years
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,678.75,0,28.28125,2,0.733652312599681,28.28125,0,0,Male,Month-to-month,DSL,Bank transfer,Stayed,1-2 Years
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0,54.7925,3,0.6982990152193375,54.7925,0,0,Male,One year,DSL,Bank transfer,Stayed,2-4 Years
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0,14.984375,2,0.7317073170731707,14.984375,0,0,Male,One year,No Internet,Mailed check,Stayed,1-2 Years
